"ID","AcceptedTaxonID","Genus","SubGenusName","SpeciesEpithet","AuthorString","InfraSpeciesEpithet","InfraSpeciesMarker","InfraSpeciesAuthorString","GSDNameStatus","Sp2000NameStatus","GSDNameGUID"
"Neu-Syn-142972,"Neu-808","Anisochrysa",,"boninensis","(Okamoto, 1914)",,,,"","Synonym",""
"Neu-Syn-142982,"Neu-1597","Chrysopa","Glenochrysa","marmorata","(Needham, 1909)",,,,"","Synonym",""
"Neu-Syn-142992,"Neu-2483","Chrysopa",,"guttata","(Navás, 1930)",,,,"","Synonym",""
"Neu-Syn-143002,"Neu-4124","Nothochrysa",,"gigantea","(McLachlan, 1867)",,,,"","Synonym",""
"Neu-Syn-143012,"Neu-1646","Nothochrysa",,"nevrodes","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-143022,"Neu-1646","Chrysopa",,"nevrodes","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-143032,"Neu-621","Raphidia","Magnoraphidia","major","(Burmeister, 1839)",,,,"","Synonym",""
"Neu-Syn-143042,"Neu-621","Phaeostigma",,"majus","(Burmeister, 1839)",,,,"","Synonym",""
"Neu-Syn-143052,"Neu-3367","Raphidia","Phaeostigma","notata","Fabricius, 1781",,,,"","Synonym",""
"Neu-Syn-143062,"Neu-3367","Phaeostigma",,"notatum","(Fabricius, 1781)",,,,"","Synonym",""
"Neu-Syn-143072,"Neu-3367","Raphidia",,"media","(Burmeister, 1839)",,,,"","Synonym",""
"Neu-Syn-143082,"Neu-3367","Raphidia",,"angustata","(Ratzeburg, 1844)",,,,"","Synonym",""
"Neu-Syn-143092,"Neu-3366","Phaeostigma",,"italogallicum","(H. Aspöck & U. Aspöck, 1976)",,,,"","Synonym",""
"Neu-Syn-143102,"Neu-3365","Phaeostigma",,"galloitalicum","(H. Aspöck & U. Aspöck, 1976)",,,,"","Synonym",""
"Neu-Syn-143112,"Neu-942","Raphidia",,"pilicollis","(Stein, 1863)",,,,"","Synonym",""
"Neu-Syn-143132,"Neu-1767","Raphidia","Graecoraphidia","divina","H. Aspöck & U. Aspöck, 1964",,,,"","Synonym",""
"Neu-Syn-143142,"Neu-616","Raphidia",,"cypria","(Navás, 1931)",,,,"","Synonym",""
"Neu-Syn-143152,"Neu-621","Raphidia",,"major","(Burmeister, 1839)",,,,"","Synonym",""
"Neu-Syn-143162,"Neu-3208","Raphidia",,"pontica","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143182,"Neu-1000","Phaeostigma",,"setulosum","(H. Aspöck & U. Aspöck, 1967)",,,,"","Synonym",""
"Neu-Syn-143192,"Neu-3882","Phaeostigma","Phidiara","grandii","(Principi, 1960)",,,,"","Synonym",""
"Neu-Syn-143202,"Neu-3697","Phaeostigma",,"raddai","(U. Aspöck & H. Aspöck, 1970)",,,,"","Synonym",""
"Neu-Syn-143212,"Neu-3730","Phaeostigma",,"ressli","(H. Aspöck & U. Aspöck, 1964)",,,,"","Synonym",""
"Neu-Syn-143222,"Neu-1090","Phaeostigma",,"propheticum","(H. Aspöck & U. Aspöck, 1964)",,,,"","Synonym",""
"Neu-Syn-143242,"Neu-944","Phaeostigma",,"biroi","(Navás, 1915)",,,,"","Synonym",""
"Neu-Syn-143252,"Neu-2479","Phaeostigma",,"vartianorum","(H. Aspöck & U. Aspöck, 1965)",,,,"","Synonym",""
"Neu-Syn-143262,"Neu-964","Phaeostigma",,"noane","(H. Aspöck & U. Aspöck, 1966)",,,,"","Synonym",""
"Neu-Syn-143272,"Neu-3729","Phaeostigma",,"remane","(H. Aspöck et al., 1976)",,,,"","Synonym",""
"Neu-Syn-143282,"Neu-2370","Raphidia",,"longicauda","(Stein, 1863)",,,,"","Synonym",""
"Neu-Syn-143292,"Neu-2679","Raphidia",,"flavipes","(Stein, 1863)",,,,"","Synonym",""
"Neu-Syn-143302,"Neu-2679","Raphidia","Dichrostigma","flavipes","(Stein, 1863)",,,,"","Synonym",""
"Neu-Syn-143312,"Neu-4492","Raphidia",,"adanana","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143322,"Neu-1738","Raphidia",,"flavinervis","(Navás, 1927)",,,,"","Synonym",""
"Neu-Syn-143342,"Neu-1738","Raphidia","Turcoraphidia","pseudoamara","H. Aspöck & U. Aspöck, 1968",,,,"","Synonym",""
"Neu-Syn-143352,"Neu-3851","Raphidia","Subilla","confinis","Stephens, 1836",,,,"","Synonym",""
"Neu-Syn-143362,"Neu-3851","Raphidia",,"schneideri","(Ratzeburg, 1844)",,,,"","Synonym",""
"Neu-Syn-143372,"Neu-3851","Raphidia",,"sericea","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143382,"Neu-11","Raphidia",,"aliena","(Navás, 1915)",,,,"","Synonym",""
"Neu-Syn-143392,"Neu-11","Raphidia",,"oteroi","(Navás, 1936)",,,,"","Synonym",""
"Neu-Syn-143402,"Neu-7910","Raphidia",,"etrusca","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143412,"Neu-7910","Raphidia",,"luigionii","(Navás, 1927)",,,,"","Synonym",""
"Neu-Syn-143422,"Neu-7910","Raphidia",,"regisborisi","(Navás, 1929)",,,,"","Synonym",""
"Neu-Syn-143432,"Neu-3500","Raphidia",,"chalybocephala","(Ratzeburg, 1844)",,,,"","Synonym",""
"Neu-Syn-143442,"Neu-3500","Raphidia",,"germanica","(Steinmann, 1964)",,,,"","Synonym",""
"Neu-Syn-143452,"Neu-3500","Raphidia",,"rapax","(Steinmann, 1964)",,,,"","Synonym",""
"Neu-Syn-143462,"Neu-995","Raphidia",,"insularis","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143472,"Neu-589","Raphidia",,"microstigma","(Stein, 1863)",,,,"","Synonym",""
"Neu-Syn-143492,"Neu-712","Raphidilla",,"syriaca","(Steinmann, 1964)",,,,"","Synonym",""
"Neu-Syn-143502,"Neu-5387","Raphidia",,"ophiopsis",,"ophiopsis","","Linnaeus, 1758","","Synonym",""
"Neu-Syn-143512,"Neu-5387","Rhaphidia",,"granulifera","Navás, 1923",,,,"","Synonym",""
"Neu-Syn-143532,"Neu-16492","Raphidia",,"mediterranea","H. Aspöck et al., 1977",,,,"","Synonym",""
"Neu-Syn-143552,"Neu-5402","Raphidia",,"ligurica","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143562,"Neu-2629","Raphidia","Harraphidia","harpyia","(Steinmann, 1963)",,,,"","Synonym",""
"Neu-Syn-143582,"Neu-1024","Raphidia","Puncha","ratzeburgi","Brauer, 1876",,,,"","Synonym",""
"Neu-Syn-143592,"Neu-1024","Raphidilla",,"alpina","(Steinmann, 1964)",,,,"","Synonym",""
"Neu-Syn-143602,"Neu-3982","Raphidia",,"nigricollis","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143612,"Neu-6037","Fibla",,"maclachlani","(Albarda, 1891)",,,,"","Synonym",""
"Neu-Syn-143642,"Neu-6851","Inocellia","Inocellia","crassicornis","(Schummel, 1832)",,,,"","Synonym",""
"Neu-Syn-143652,"Neu-3465","Hypochrysodes",,"elegans","(Burmeister, 1839)",,,,"","Synonym",""
"Neu-Syn-143662,"Neu-3465","Hypochrysa",,"nobilis","(Schneider, 1851)",,,,"","Synonym",""
"Neu-Syn-143672,"Neu-5877","Chrysopa",,"flava","(Scopoli, 1763)",,,,"","Synonym",""
"Neu-Syn-143692,"Neu-7798","Chrysopa",,"inpunctata","Reuter, 1894",,,,"","Synonym",""
"Neu-Syn-143702,"Neu-6141","Chrysopa","Chrysopa","abbreviata","Curtis, 1834",,,,"","Synonym",""
"Neu-Syn-143712,"Neu-2812","Chrysopa","Chrysopa","commata","Kis & Újhelyi, 1965",,,,"","Synonym",""
"Neu-Syn-143722,"Neu-287","Chrysopa","Chrysopa","astarte","Hölzel, 1967",,,,"","Synonym",""
"Neu-Syn-143732,"Neu-1379","Chrysopa","Chrysopa","phyllochroma","Wesmael, 1841",,,,"","Synonym",""
"Neu-Syn-143742,"Neu-2196","Chrysopa",,"ingens","Steinmann, 1964",,,,"","Synonym",""
"Neu-Syn-143752,"Neu-548","Metachrysopa",,"pallens",,"pallens","","(Rambur, 1838)","","Synonym",""
"Neu-Syn-143762,"Neu-548","Metachrysopa",,"pallens","(Rambur, 1838)",,,,"","Synonym",""
"Neu-Syn-143782,"Neu-548","Metachrysopa",,"pallens",,"cognata","","(McLachlan, 1867)","","Synonym",""
"Neu-Syn-143792,"Neu-548","Chrysopa","Parachrysopa","cognata","McLachlan, 1867",,,,"","Synonym",""
"Neu-Syn-143802,"Neu-548","Chrysopa","Parachrysopa","septempunctata","Wesmael, 1841",,,,"","Synonym",""
"Neu-Syn-143812,"Neu-1412","Chrysopa","Euryloba","persica","Hölzel, 1966",,,,"","Synonym",""
"Neu-Syn-143822,"Neu-711","Anisochrysa",,"flavifrons","(Brauer, 1851)",,,,"","Synonym",""
"Neu-Syn-143832,"Neu-711","Anisochrysa","Anisochrysa","flavifrons","(Brauer, 1851)",,,,"","Synonym",""
"Neu-Syn-143842,"Neu-711","Chrysopa","Anisochrysa","flavifrons","Brauer, 1851",,,,"","Synonym",""
"Neu-Syn-143852,"Neu-2335","Anisochrysa",,"granadensis","(Pictet, 1865)",,,,"","Synonym",""
"Neu-Syn-143862,"Neu-2335","Anisochrysa","Anisochrysa","granadensis","(Pictet, 1865)",,,,"","Synonym",""
"Neu-Syn-143872,"Neu-2405","Anisochrysa",,"picteti","(McLachlan, 1880)",,,,"","Synonym",""
"Neu-Syn-143882,"Neu-2405","Anisochrysa","Anisochrysa","picteti","(McLachlan, 1880)",,,,"","Synonym",""
"Neu-Syn-143892,"Neu-5131","Anisochrysa",,"inornata","(Navás, 1901)",,,,"","Synonym",""
"Neu-Syn-143902,"Neu-5131","Anisochrysa","Anisochrysa","inornata","(Navás, 1901)",,,,"","Synonym",""
"Neu-Syn-143912,"Neu-215","Anisochrysa",,"iberica","(Navás, 1903)",,,,"","Synonym",""
"Neu-Syn-143922,"Neu-215","Anisochrysa","Anisochrysa","iberica","(Navás, 1903)",,,,"","Synonym",""
"Neu-Syn-143932,"Neu-1725","Anisochrysa",,"subcubitalis","(Navás, 1901)",,,,"","Synonym",""
"Neu-Syn-143942,"Neu-1725","Anisochrysa","Anisochrysa","subcubitalis","(Navás, 1901)",,,,"","Synonym",""
"Neu-Syn-143952,"Neu-5521","Anisochrysa",,"alarconi","(Navás, 1915)",,,,"","Synonym",""
"Neu-Syn-143962,"Neu-5521","Anisochrysa","Anisochrysa","alarconi","(Navás, 1915)",,,,"","Synonym",""
"Neu-Syn-143972,"Neu-2512","Chrysopa","Anisochrysa","prasina","Burmeister, 1839",,,,"","Synonym",""
"Neu-Syn-143982,"Neu-2512","Anisochrysa","Anisochrysa","ventralis",,"prasina","","(Burmeister, 1839)","","Synonym",""
"Neu-Syn-143992,"Neu-2512","Anisochrysa",,"ventralis",,"prasina","","(Burmeister, 1839)","","Synonym",""
"Neu-Syn-144002,"Neu-2512","Mallada",,"ventralis",,"prasinus","","(Burmeister, 1839)","","Synonym",""
"Neu-Syn-144012,"Neu-7782","Dichochrysa",,"abdominalis","(Brauer, 1856)",,,,"","Synonym",""
"Neu-Syn-144022,"Neu-4004","Anisochrysa",,"zelleri","(Schneider, 1851)",,,,"","Synonym",""
"Neu-Syn-144032,"Neu-4004","Anisochrysa","Anisochrysa","zelleri","(Schneider, 1851)",,,,"","Synonym",""
"Neu-Syn-144042,"Neu-4004","Anisochrysa",,"ventralis",,"zelleri","","(Schneider, 1851)","","Synonym",""
"Neu-Syn-144052,"Neu-4004","Anisochrysa","Anisochrysa","ventralis",,"zelleri","","(Schneider, 1851)","","Synonym",""
"Neu-Syn-144062,"Neu-4004","Mallada",,"ventralis",,"zelleri","","(Schneider, 1851)","","Synonym",""
"Neu-Syn-144072,"Neu-379","Anisochrysa",,"ventralis",,"benedictae","","Séméria, 1976","","Synonym",""
"Neu-Syn-144082,"Neu-379","Mallada",,"ventralis",,"benedictae","","(Séméria, 1976)","","Synonym",""
"Neu-Syn-144092,"Neu-2762","Chrysopa","Anisochrysa","ventralis","Curtis, 1834",,,,"","Synonym",""
"Neu-Syn-144102,"Neu-2762","Anisochrysa",,"ventralis","(Curtis, 1834)",,,,"","Synonym",""
"Neu-Syn-144112,"Neu-2762","Anisochrysa","Anisochrysa","ventralis","(Curtis, 1834)",,,,"","Synonym",""
"Neu-Syn-144122,"Neu-2762","Anisochrysa",,"ventralis",,"ventralis","","(Curtis, 1834)","","Synonym",""
"Neu-Syn-144132,"Neu-2762","Mallada","Anisochrysa","ventralis","(Curtis, 1834)",,,,"","Synonym",""
"Neu-Syn-144142,"Neu-2762","Chrysopa",,"ventralis",,"ventralis","","Curtis, 1834","","Synonym",""
"Neu-Syn-144152,"Neu-2898","Anisochrysa",,"genei","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-144162,"Neu-2898","Anisochrysa","Anisochrysa","genei","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-144172,"Neu-5740","Chrysopa",,"venosa","(Rambur, 1838)",,,,"","Synonym",""
"Neu-Syn-144182,"Neu-5740","Anisochrysa",,"venosa","(Rambur, 1838)",,,,"","Synonym",""
"Neu-Syn-144192,"Neu-5740","Anisochrysa","Anisochrysa","venosa","(Rambur, 1838)",,,,"","Synonym",""
"Neu-Syn-144202,"Neu-1237","Anisochrysa","Anisochrysa","sybaritica","(McLachlan in Fedchenko, 1875)",,,,"","Synonym",""
"Neu-Syn-144212,"Neu-1237","Anisochrysa",,"sybaritica","(McLachlan in Fedchenko, 1875)",,,,"","Synonym",""
"Neu-Syn-144222,"Neu-8281","Anisochrysa",,"derbendica","(Hölzel, 1967)",,,,"","Synonym",""
"Neu-Syn-144232,"Neu-8281","Anisochrysa","Anisochrysa","derbendica","(Hölzel, 1967)",,,,"","Synonym",""
"Neu-Syn-144242,"Neu-8281","Dichochrysa",,"derbendica","(Hölzel, 1967)",,,,"","Synonym",""
"Neu-Syn-144252,"Neu-446","Dichochrysa",,"spadix","(Hölzel, 1988)",,,,"","Synonym",""
"Neu-Syn-144262,"Neu-4542","Anisochrysa","Anisochrysa","subflavifrons","(Tjeder, 1949)",,,,"","Synonym",""
"Neu-Syn-144272,"Neu-5109","Anisochrysa",,"phlebia","(Navás, 1927)",,,,"","Synonym",""
"Neu-Syn-144282,"Neu-2046","Anisochrysa",,"fortunata","(McLachlan, 1882)",,,,"","Synonym",""
"Neu-Syn-144292,"Neu-2046","Dichochrysa",,"fortunata","(McLachlan, 1882)",,,,"","Synonym",""
"Neu-Syn-144302,"Neu-1724","Dichochrysa",,"subcostalis","(McLachlan, 1882)",,,,"","Synonym",""
"Neu-Syn-144312,"Neu-1724","Anisochrysa",,"subcostalis","(McLachlan, 1882)",,,,"","Synonym",""
"Neu-Syn-144322,"Neu-2720","Dichochrysa",,"sensitiva","(Tjeder, 1940)",,,,"","Synonym",""
"Neu-Syn-144332,"Neu-2720","Anisochrysa",,"sensitiva","(Tjeder, 1940)",,,,"","Synonym",""
"Neu-Syn-144342,"Neu-605","Dichochrysa",,"mira","(Hölzel, 1973)",,,,"","Synonym",""
"Neu-Syn-144352,"Neu-3378","Anisochrysa",,"makrana","(Hölzel, 1966)",,,,"","Synonym",""
"Neu-Syn-144362,"Neu-3378","Anisochrysa","Anisochrysa","makrana","(Hölzel, 1966)",,,,"","Synonym",""
"Neu-Syn-144372,"Neu-3378","Dichochrysa",,"makrana","(Hölzel, 1966)",,,,"","Synonym",""
"Neu-Syn-144382,"Neu-5149","Dichochrysa",,"nicolaina","(Navás, 1929)",,,,"","Synonym",""
"Neu-Syn-144392,"Neu-5149","Anisochrysa",,"nicolaina","(Navás, 1929)",,,,"","Synonym",""
"Neu-Syn-144402,"Neu-5149","Chrysopa",,"atomalis","(Navás, 1933)",,,,"","Synonym",""
"Neu-Syn-144412,"Neu-5149","Chrysopa","Anisochrysa","burgeonina","Navás, 1936",,,,"","Synonym",""
"Neu-Syn-144422,"Neu-7719","Dichochrysa",,"arabica","Hölzel, 1995",,,,"","Synonym",""
"Neu-Syn-144432,"Neu-3594","Anisochrysa","Atlantochrysa","atlantica","(McLachlan, 1882)",,,,"","Synonym",""
"Neu-Syn-144442,"Neu-5018","Anisochrysa","Atlantochrysa","lybica","(Navás, 1914)",,,,"","Synonym",""
"Neu-Syn-144452,"Neu-3594","Anisochrysa","Atlantochrysa","sororcula","(Tjeder, 1940)",,,,"","Synonym",""
"Neu-Syn-144462,"Neu-3594","Anisochrysa","Atlantochrysa","pseudoatlantica","(Tjeder, 1940)",,,,"","Synonym",""
"Neu-Syn-144472,"Neu-7693","Apertochrysa",,"albolineata","(Killington, 1935)",,,,"","Synonym",""
"Neu-Syn-144482,"Neu-7693","Chrysopa","Cunctochrysa","albolineata","Killington, 1935",,,,"","Synonym",""
"Neu-Syn-144492,"Neu-7693","Anisochrysa",,"albolineata","(Killington, 1935)",,,,"","Synonym",""
"Neu-Syn-144502,"Neu-7693","Anisochrysa","Cunctochrysa","albolineata","(Killington, 1935)",,,,"","Synonym",""
"Neu-Syn-144512,"Neu-7693","Mallada",,"albolineatus","(Killington, 1935)",,,,"","Synonym",""
"Neu-Syn-144522,"Neu-8138","Anisochrysa",,"baetica","Hölzel, 1972",,,,"","Synonym",""
"Neu-Syn-144532,"Neu-8138","Chrysopa",,"baetica","(Hölzel, 1972)",,,,"","Synonym",""
"Neu-Syn-144542,"Neu-8138","Mallada",,"baeticus","(Hölzel, 1972)",,,,"","Synonym",""
"Neu-Syn-144552,"Neu-2286","Tjederina",,"gracilis","(Schneider, 1851)",,,,"","Synonym",""
"Neu-Syn-144562,"Neu-5670","Chrysoperla",,"carnea",,"carnea","","(Stephens, 1836)","","Synonym",""
"Neu-Syn-144572,"Neu-5670","Chrysoperla","Anisochrysa","carnea","(Stephens, 1836)",,,,"","Synonym",""
"Neu-Syn-144582,"Neu-5670","Chrysopa",,"carnea",,"adaptata","var.","Navás, 1934","","Synonym",""
"Neu-Syn-144602,"Neu-4669","Anisochrysa",,"mediterranea","Hölzel, 1972",,,,"","Synonym",""
"Neu-Syn-144612,"Neu-2961","Chrysopa","Chrysoperla","pudica","Navás, 1914",,,,"","Synonym",""
"Neu-Syn-144622,"Neu-2961","Chrysoperla",,"nigriciana","(Navás, 1931)",,,,"","Synonym",""
"Neu-Syn-144632,"Neu-5855","Anisochrysa","Chrysoperla","mutata","(McLachlan, 1898)",,,,"","Synonym",""
"Neu-Syn-144652,"Neu-327","Chrysopa","Chrysoperla","iranica","Hölzel, 1967",,,,"","Synonym",""
"Neu-Syn-144662,"Neu-327","Anisochrysa","Chrysoperla","iranica","(Hölzel, 1967)",,,,"","Synonym",""
"Neu-Syn-144672,"Neu-5765","Chrysopa","Chrysoperla","congrua","Walker, 1853",,,,"","Synonym",""
"Neu-Syn-144682,"Neu-5765","Chrysoperla",,"otalatis","(Banks, 1910)",,,,"","Synonym",""
"Neu-Syn-144692,"Neu-5765","Chrysoperla",,"clypealis","(Navás, 1929)",,,,"","Synonym",""
"Neu-Syn-144702,"Neu-5765","Chrysopa",,"congrua",,"rubella","var.","Navás, 1931","","Synonym",""
"Neu-Syn-144712,"Neu-5765","Chrysoperla",,"acutella","(Navás, 1933)",,,,"","Synonym",""
"Neu-Syn-144722,"Neu-5246","Brinckochrysa",,"michaelseni","(Esben-Petersen, 1928)",,,,"","Synonym",""
"Neu-Syn-144732,"Neu-3255","Chrysopa",,"jordani","(Navás, 1929)",,,,"","Synonym",""
"Neu-Syn-144742,"Neu-3191","Chrysopa","Suarius","tigridis","Morton, 1921",,,,"","Synonym",""
"Neu-Syn-144752,"Neu-3191","Suarius","Prochrysopa","tigridis","(Morton, 1921)",,,,"","Synonym",""
"Neu-Syn-144762,"Neu-1998","Chrysopa","Suarius","gobiensis","Tjeder, 1936",,,,"","Synonym",""
"Neu-Syn-144772,"Neu-1998","Suarius","Prochrysopa","gobiensis","(Tjeder, 1936)",,,,"","Synonym",""
"Neu-Syn-144782,"Neu-1085","Suarius","Prochrysopa","maroccanus","Hölzel, 1965",,,,"","Synonym",""
"Neu-Syn-144792,"Neu-1943","Suarius","Suarius","vartianae","(Hölzel, 1967)",,,,"","Synonym",""
"Neu-Syn-144802,"Neu-5018","Chrysopa","Suarius","caviceps","McLachlan, 1898",,,,"","Synonym",""
"Neu-Syn-144812,"Neu-5018","Suarius","Prochrysopa","caviceps","(McLachlan, 1898)",,,,"","Synonym",""
"Neu-Syn-144822,"Neu-5018","Suarius","Prochrysopa","lucasi","(Navás, 1910)",,,,"","Synonym",""
"Neu-Syn-144832,"Neu-1086","Chrysopa","Suarius","mongolica","(Tjeder, 1936)",,,,"","Synonym",""
"Neu-Syn-144842,"Neu-1086","Suarius","Prochrysopa","mongolicus","(Tjeder, 1936)",,,,"","Synonym",""
"Neu-Syn-144852,"Neu-3192","Suarius","Suarius","vanensis","(Hölzel, 1967)",,,,"","Synonym",""
"Neu-Syn-144862,"Neu-3190","Chrysopa",,"storeyi","(Navás, 1926)",,,,"","Synonym",""
"Neu-Syn-144872,"Neu-4064","Chrysopa","Suarius","andresi","Navás, 1915",,,,"","Synonym",""
"Neu-Syn-144882,"Neu-4064","Suarius",,"andresi","(Navás, 1915)",,,,"","Synonym",""
"Neu-Syn-144892,"Neu-4177","Suarius",,"simillimus","(Tjeder, 1966)",,,,"","Synonym",""
"Neu-Syn-144912,"Neu-5926","Hemerobius","Hemerobius","madeirae","Tjeder, 1940",,,,"","Synonym",""
"Neu-Syn-144922,"Neu-4592","Hemerobius","Hemerobius","eatoni","Morton, 1906",,,,"","Synonym",""
"Neu-Syn-144932,"Neu-4157","Hemerobius","Hemerobius","azoricus","Tjeder, 1948",,,,"","Synonym",""
"Neu-Syn-144942,"Neu-3725","Hemerobius","Hemerobius","lutescens","Fabricius, 1793",,,,"","Synonym",""
"Neu-Syn-144952,"Neu-269","Hemerobius","Hemerobius","gilvus","Stein, 1863",,,,"","Synonym",""
"Neu-Syn-144982,"Neu-5315","Boriomyia",,"concinna","(Stephens, 1836)",,,,"","Synonym",""
"Neu-Syn-144992,"Neu-2270","Wesmaelius","Wesmaelius","quadrifasciatus","(Reuter, 1894)",,,,"","Synonym",""
"Neu-Syn-145022,"Neu-602","Boriomyia",,"betulina","(Strøm, 1788)",,,,"","Synonym",""
"Neu-Syn-145032,"Neu-602","Kimminsia",,"betulina","(Strøm, 1788)",,,,"","Synonym",""
"Neu-Syn-145042,"Neu-602","Wesmaelius",,"betulinus","(Strøm, 1788)",,,,"","Synonym",""
"Neu-Syn-145052,"Neu-602","Wesmaelius","Kimminsia","betulinus","(Strøm, 1788)",,,,"","Synonym",""
"Neu-Syn-145072,"Neu-3621","Kimminsia",,"malladai","(Navás, 1925)",,,,"","Synonym",""
"Neu-Syn-145132,"Neu-4578","Wesmaelius","Kimminsia","pinincolus","(Ohm, 1967)",,,,"","Synonym",""
"Neu-Syn-145152,"Neu-5894","Kimminsia",,"cunctata","(Ohm, 1967)",,,,"","Synonym",""
"Neu-Syn-145172,"Neu-6488","Wesmaelius",,"mongolicus","(Steinmann, 1965)",,,,"","Synonym",""
"Neu-Syn-145182,"Neu-6488","Wesmaelius",,"arenatus","(H. Aspöck & U. Aspöck, 1966)",,,,"","Synonym",""
"Neu-Syn-145192,"Neu-4637","Wesmaelius","Kimminsia","nubilus","(Kimmins, 1929)",,,,"","Synonym",""
"Neu-Syn-145222,"Neu-5254","Sympherobius","Sympherobius","pygmaeus","(Rambur, 1842)",,,,"","Synonym",""
"Neu-Syn-145232,"Neu-1389","Sympherobius","Sympherobius","gratiosus","Navás, 1908",,,,"","Synonym",""
"Neu-Syn-145242,"Neu-4317","Sympherobius","Sympherobius","elegans","(Stephens, 1836)",,,,"","Synonym",""
"Neu-Syn-145252,"Neu-5902","Nefasitus",,"schmitzi","(Navás, 1908)",,,,"","Synonym",""
"Neu-Syn-145282,"Neu-1459","Drepanopteryx",,"algida","(Erichson in Middendorff, 1851)",,,,"","Synonym",""
"Neu-Syn-145302,"Neu-739","Eumicromus",,"angulatus","(Stephens, 1836)",,,,"","Synonym",""
"Neu-Syn-145312,"Neu-3486","Eumicromus",,"paganus","(Linnaeus, 1767)",,,,"","Synonym",""
"Neu-Syn-145322,"Neu-3153","Eumicromus",,"lanosus","(Zelený, 1962)",,,,"","Synonym",""
"Neu-Syn-145352,"Neu-2579","Coniopteryx",,"kerzhneri","Meinander, 1971",,,,"","Synonym",""
"Neu-Syn-145362,"Neu-9301","Coniopteryx",,"ketiae","Monserrat, 1985",,,,"","Synonym",""
"Neu-Syn-145372,"Neu-3569","Coniopteryx",,"perisi","Monserrat, 1976",,,,"","Synonym",""
"Neu-Syn-145382,"Neu-3003","Coniopteryx",,"parthenia","(Navás & Marcet, 1910)",,,,"","Synonym",""
"Neu-Syn-145392,"Neu-6383","Coniopteryx","Coniopteryx","hoelzeli","H. Aspöck, 1964",,,,"","Synonym",""
"Neu-Syn-145402,"Neu-3381","Coniopteryx","Coniopteryx","drammonti","Rousset, 1964",,,,"","Synonym",""
"Neu-Syn-145412,"Neu-3381","Coniopteryx","Coniopteryx","clavata","Monserrat, 1976",,,,"","Synonym",""
"Neu-Syn-145422,"Neu-2689","Coniopteryx",,"renate","Rausch & H. Aspöck, 1977",,,,"","Synonym",""
"Neu-Syn-145432,"Neu-4735","Semidalis","Ahlersia","palmensis","(Klingstedt, 1936)",,,,"","Synonym",""
"Neu-Syn-145452,"Neu-8894","Ahlersia",,"pulchellus","(McLachlan, 1882)",,,,"","Synonym",""
"Neu-Syn-145462,"Neu-6857","Dilar",,"golestani","Mirmoayedi & Yassayie, 1999",,,,"","Synonym",""
"Neu-Syn-145472,"Neu-7357","Perlamantispa",,"perla","(Pallas, 1772)",,,,"","Synonym",""
"Neu-Syn-145482,"Neu-7357","Perlamantispa",,"perla",,"icterica","var.","(Pictet, 1865)","","Synonym",""
"Neu-Syn-145492,"Neu-8317","Perlamantispa",,"aphavexelte","(U. Aspöck & H. Aspöck, 1994)",,,,"","Synonym",""
"Neu-Syn-145512,"Neu-4491","Nodalla",,"remane","(U. Aspöck & H. Aspöck, 1984)",,,,"","Synonym",""
"Neu-Syn-145522,"Neu-6859","Nodalla",,"barbara","(Navás, 1929)",,,,"","Synonym",""
"Neu-Syn-145532,"Neu-6481","Berotha",,"fulva","(A. Costa, 1863)",,,,"","Synonym",""
"Neu-Syn-145542,"Neu-8108","Klugina",,"aristata","(Klug, 1838)",,,,"","Synonym",""
"Neu-Syn-145552,"Neu-6257","Dielocroce",,"alba","(Olivier, 1811)",,,,"","Synonym",""
"Neu-Syn-145562,"Neu-3796","Nina",,"baudii","(Griffini, 1895)",,,,"","Synonym",""
"Neu-Syn-145572,"Neu-3796","Dielocroce",,"joppana","(Withycombe, 1923)",,,,"","Synonym",""
"Neu-Syn-145582,"Neu-6602","Croce",,"ephemera","(Gerstaecker, 1894)",,,,"","Synonym",""
"Neu-Syn-145592,"Neu-5518","Nematoptera",,"capillaris","(Klug, 1838)",,,,"","Synonym",""
"Neu-Syn-145602,"Neu-5518","Croce",,"capillaris","(Klug, 1838)",,,,"","Synonym",""
"Neu-Syn-145612,"Neu-5518","Nina","Croce","capillaris","(Klug, 1838)",,,,"","Synonym",""
"Neu-Syn-145622,"Neu-5518","Nina",,"capillaris","(Klug, 1838)",,,,"","Synonym",""
"Neu-Syn-145642,"Neu-5915","Nemoptera","Halter","ledereri","Sélys-Longchamps, 1866",,,,"","Synonym",""
"Neu-Syn-145652,"Neu-6110","Kirbynia",,"extensa","(Olivier, 1811)",,,,"","Synonym",""
"Neu-Syn-145662,"Neu-6110","Olivierina",,"extensa","(Olivier, 1811)",,,,"","Synonym",""
